Issue.year,Issue.age,Sex,Smoker.Status,Channel
2006,29,F,NS,Online
2007,29,F,NS,Telemarketer
2007,29,F,NS,Agent
2007,29,F,NS,Online
2008,29,F,NS,Telemarketer
2008,29,F,NS,Agent
2008,29,F,NS,Online
2009,29,F,NS,Telemarketer
2009,29,F,NS,Agent
2009,29,F,NS,Online
2010,29,F,NS,Telemarketer
2010,29,F,NS,Agent
2010,29,F,NS,Online
2011,29,F,NS,Telemarketer
2011,29,F,NS,Agent
2011,29,F,NS,Online
2012,29,F,NS,Telemarketer
2012,29,F,NS,Agent
2012,29,F,NS,Online
2013,29,F,NS,Telemarketer
2013,29,F,NS,Agent
2013,29,F,NS,Online
2014,29,F,NS,Telemarketer
2014,29,F,NS,Agent
2014,29,F,NS,Online
2015,29,F,NS,Telemarketer
2015,29,F,NS,Agent
2015,29,F,NS,Online
2016,29,F,NS,Telemarketer
2016,29,F,NS,Agent
2016,29,F,NS,Online
2017,29,F,NS,Telemarketer
2017,29,F,NS,Agent
2017,29,F,NS,Online
2018,29,F,NS,Telemarketer
2018,29,F,NS,Agent
2018,29,F,NS,Online
2019,29,F,NS,Telemarketer
2019,29,F,NS,Agent
2019,29,F,NS,Online
2020,29,F,NS,Telemarketer
2020,29,F,NS,Agent
2020,29,F,NS,Online
2021,29,F,NS,Telemarketer
2021,29,F,NS,Agent
2021,29,F,NS,Online
2022,29,F,NS,Telemarketer
2022,29,F,NS,Agent
2022,29,F,NS,Online
2023,29,F,NS,Telemarketer
2023,29,F,NS,Agent
2023,29,F,NS,Online
2001,29,F,S,Telemarketer
2001,29,F,S,Agent
2001,29,F,S,Online
2002,29,F,S,Telemarketer
2002,29,F,S,Agent
2002,29,F,S,Online
2003,29,F,S,Telemarketer
2003,29,F,S,Agent
2003,29,F,S,Online
2004,29,F,S,Telemarketer
2004,29,F,S,Agent
2004,29,F,S,Online
2005,29,F,S,Telemarketer
2005,29,F,S,Agent
2005,29,F,S,Online
2006,29,F,S,Telemarketer
2006,29,F,S,Agent
2006,29,F,S,Online
2007,29,F,S,Telemarketer
2007,29,F,S,Agent
2007,29,F,S,Online
2008,29,F,S,Telemarketer
2008,29,F,S,Agent
2008,29,F,S,Online
2009,29,F,S,Telemarketer
2009,29,F,S,Agent
2009,29,F,S,Online
2010,29,F,S,Telemarketer
2010,29,F,S,Agent
2010,29,F,S,Online
2011,29,F,S,Telemarketer
2011,29,F,S,Agent
2011,29,F,S,Online
2012,29,F,S,Telemarketer
2012,29,F,S,Agent
2012,29,F,S,Online
2013,29,F,S,Telemarketer
2013,29,F,S,Agent
2013,29,F,S,Online
2014,29,F,S,Telemarketer
2014,29,F,S,Agent
2014,29,F,S,Online
2015,29,F,S,Telemarketer
2015,29,F,S,Agent
2015,29,F,S,Online
2016,29,F,S,Telemarketer
2016,29,F,S,Agent
2016,29,F,S,Online
2017,29,F,S,Telemarketer
2017,29,F,S,Agent
2017,29,F,S,Online
2018,29,F,S,Telemarketer
2018,29,F,S,Agent
2018,29,F,S,Online
2019,29,F,S,Telemarketer
2019,29,F,S,Agent
2019,29,F,S,Online
2020,29,F,S,Telemarketer
2020,29,F,S,Agent
2020,29,F,S,Online
2021,29,F,S,Telemarketer
2021,29,F,S,Agent
2021,29,F,S,Online
2022,29,F,S,Telemarketer
2022,29,F,S,Agent
2022,29,F,S,Online
2023,29,F,S,Telemarketer
2023,29,F,S,Agent
2023,29,F,S,Online
2001,30,M,NS,Telemarketer
2001,30,M,NS,Agent
2001,30,M,NS,Online
2002,30,M,NS,Telemarketer
2002,30,M,NS,Agent
2002,30,M,NS,Online
2003,30,M,NS,Telemarketer
2003,30,M,NS,Agent
2003,30,M,NS,Online
2004,30,M,NS,Telemarketer
2004,30,M,NS,Agent
2004,30,M,NS,Online
2005,30,M,NS,Telemarketer
2005,30,M,NS,Agent
2005,30,M,NS,Online
2006,30,M,NS,Telemarketer
2006,30,M,NS,Agent
2006,30,M,NS,Online
2007,30,M,NS,Telemarketer
2007,30,M,NS,Agent
2007,30,M,NS,Online
2008,30,M,NS,Telemarketer
2008,30,M,NS,Agent
2008,30,M,NS,Online
2009,30,M,NS,Telemarketer
2009,30,M,NS,Agent
2009,30,M,NS,Online
2010,30,M,NS,Telemarketer
2010,30,M,NS,Agent
2010,30,M,NS,Online
2011,30,M,NS,Telemarketer
2011,30,M,NS,Agent
2011,30,M,NS,Online
2012,30,M,NS,Telemarketer
2012,30,M,NS,Agent
2012,30,M,NS,Online
2013,30,M,NS,Telemarketer
2013,30,M,NS,Agent
2013,30,M,NS,Online
2014,30,M,NS,Telemarketer
2014,30,M,NS,Agent
2014,30,M,NS,Online
2015,30,M,NS,Telemarketer
2015,30,M,NS,Agent
2015,30,M,NS,Online
2016,30,M,NS,Telemarketer
2016,30,M,NS,Agent
2016,30,M,NS,Online
2017,30,M,NS,Telemarketer
2017,30,M,NS,Agent
2017,30,M,NS,Online
2018,30,M,NS,Telemarketer
2018,30,M,NS,Agent
2018,30,M,NS,Online
2019,30,M,NS,Telemarketer
2019,30,M,NS,Agent
2019,30,M,NS,Online
2020,30,M,NS,Telemarketer
2020,30,M,NS,Agent
2020,30,M,NS,Online
2021,30,M,NS,Telemarketer
2021,30,M,NS,Agent
2021,30,M,NS,Online
2022,30,M,NS,Telemarketer
2022,30,M,NS,Agent
2022,30,M,NS,Online
2023,30,M,NS,Telemarketer
2023,30,M,NS,Agent
2023,30,M,NS,Online
2001,30,M,S,Telemarketer
2001,30,M,S,Agent
2001,30,M,S,Online
2002,30,M,S,Telemarketer
2002,30,M,S,Agent
2002,30,M,S,Online
2003,30,M,S,Telemarketer
2003,30,M,S,Agent
2003,30,M,S,Online
2004,30,M,S,Telemarketer
2004,30,M,S,Agent
2004,30,M,S,Online
2005,30,M,S,Telemarketer
2005,30,M,S,Agent
2005,30,M,S,Online
2006,30,M,S,Telemarketer
2006,30,M,S,Agent
2006,30,M,S,Online
2007,30,M,S,Telemarketer
2007,30,M,S,Agent
2007,30,M,S,Online
2008,30,M,S,Telemarketer
2008,30,M,S,Agent
2008,30,M,S,Online
2009,30,M,S,Telemarketer
2009,30,M,S,Agent
2009,30,M,S,Online
2010,30,M,S,Telemarketer
2010,30,M,S,Agent
2010,30,M,S,Online
2011,30,M,S,Telemarketer
2011,30,M,S,Agent
2011,30,M,S,Online
2012,30,M,S,Telemarketer
2012,30,M,S,Agent
2012,30,M,S,Online
2013,30,M,S,Telemarketer
2013,30,M,S,Agent
2013,30,M,S,Online
2014,30,M,S,Telemarketer
2014,30,M,S,Agent
2014,30,M,S,Online
2015,30,M,S,Telemarketer
2015,30,M,S,Agent
2015,30,M,S,Online
2016,30,M,S,Telemarketer
2016,30,M,S,Agent
2016,30,M,S,Online
2017,30,M,S,Telemarketer
2017,30,M,S,Agent
2017,30,M,S,Online
2018,30,M,S,Telemarketer
2018,30,M,S,Agent
2018,30,M,S,Online
2019,30,M,S,Telemarketer
2019,30,M,S,Agent
2019,30,M,S,Online
2020,30,M,S,Telemarketer
2020,30,M,S,Agent
2020,30,M,S,Online
2021,30,M,S,Telemarketer
2021,30,M,S,Agent
2021,30,M,S,Online
2022,30,M,S,Telemarketer
2022,30,M,S,Agent
2022,30,M,S,Online
2023,30,M,S,Telemarketer
2023,30,M,S,Agent
2023,30,M,S,Online
2001,30,F,NS,Telemarketer
2001,30,F,NS,Agent
2001,30,F,NS,Online
2002,30,F,NS,Telemarketer
2002,30,F,NS,Agent
2002,30,F,NS,Online
2003,30,F,NS,Telemarketer
2003,30,F,NS,Agent
2003,30,F,NS,Online
2004,30,F,NS,Telemarketer
2004,30,F,NS,Agent
2004,30,F,NS,Online
2005,30,F,NS,Telemarketer
2005,30,F,NS,Agent
2005,30,F,NS,Online
2006,30,F,NS,Telemarketer
2006,30,F,NS,Agent
2006,30,F,NS,Online
2007,30,F,NS,Telemarketer
2007,30,F,NS,Agent
2007,30,F,NS,Online
2008,30,F,NS,Telemarketer
2008,30,F,NS,Agent
2008,30,F,NS,Online
2009,30,F,NS,Telemarketer
2009,30,F,NS,Agent
2009,30,F,NS,Online
2010,30,F,NS,Telemarketer
2010,30,F,NS,Agent
2010,30,F,NS,Online
2011,30,F,NS,Telemarketer
2011,30,F,NS,Agent
2011,30,F,NS,Online
2012,30,F,NS,Telemarketer
2012,30,F,NS,Agent
2012,30,F,NS,Online
2013,30,F,NS,Telemarketer
2013,30,F,NS,Agent
2013,30,F,NS,Online
2014,30,F,NS,Telemarketer
2014,30,F,NS,Agent
2014,30,F,NS,Online
2015,30,F,NS,Telemarketer
2015,30,F,NS,Agent
2015,30,F,NS,Online
2016,30,F,NS,Telemarketer
2016,30,F,NS,Agent
2016,30,F,NS,Online
2017,30,F,NS,Telemarketer
2017,30,F,NS,Agent
2017,30,F,NS,Online
2018,30,F,NS,Telemarketer
2018,30,F,NS,Agent
2018,30,F,NS,Online
2019,30,F,NS,Telemarketer
2019,30,F,NS,Agent
2019,30,F,NS,Online
2020,30,F,NS,Telemarketer
2020,30,F,NS,Agent
2020,30,F,NS,Online
2021,30,F,NS,Telemarketer
2021,30,F,NS,Agent
2021,30,F,NS,Online
2022,30,F,NS,Telemarketer
2022,30,F,NS,Agent
2022,30,F,NS,Online
2023,30,F,NS,Telemarketer
2023,30,F,NS,Agent
2023,30,F,NS,Online
2001,30,F,S,Telemarketer
2001,30,F,S,Agent
2001,30,F,S,Online
2002,30,F,S,Telemarketer
2002,30,F,S,Agent
2002,30,F,S,Online
2003,30,F,S,Telemarketer
2003,30,F,S,Agent
2003,30,F,S,Online
2004,30,F,S,Telemarketer
2004,30,F,S,Agent
2004,30,F,S,Online
2005,30,F,S,Telemarketer
2005,30,F,S,Agent
2005,30,F,S,Online
2006,30,F,S,Telemarketer
2006,30,F,S,Agent
2006,30,F,S,Online
2007,30,F,S,Telemarketer
2007,30,F,S,Agent
2007,30,F,S,Online
2008,30,F,S,Telemarketer
2008,30,F,S,Agent
2008,30,F,S,Online
2009,30,F,S,Telemarketer
2009,30,F,S,Agent
2009,30,F,S,Online
2010,30,F,S,Telemarketer
2010,30,F,S,Agent
2010,30,F,S,Online
2011,30,F,S,Telemarketer
2011,30,F,S,Agent
2011,30,F,S,Online
2012,30,F,S,Telemarketer
2012,30,F,S,Agent
2012,30,F,S,Online
2013,30,F,S,Telemarketer
2013,30,F,S,Agent
2013,30,F,S,Online
2014,30,F,S,Telemarketer
2014,30,F,S,Agent
2014,30,F,S,Online
2015,30,F,S,Telemarketer
2015,30,F,S,Agent
2015,30,F,S,Online
2016,30,F,S,Telemarketer
2016,30,F,S,Agent
2016,30,F,S,Online
2017,30,F,S,Telemarketer
2017,30,F,S,Agent
2017,30,F,S,Online
2018,30,F,S,Telemarketer
2018,30,F,S,Agent
2018,30,F,S,Online
2019,30,F,S,Telemarketer
2019,30,F,S,Agent
2019,30,F,S,Online
2020,30,F,S,Telemarketer
2020,30,F,S,Agent
2020,30,F,S,Online
2021,30,F,S,Telemarketer
2021,30,F,S,Agent
2021,30,F,S,Online
2022,30,F,S,Telemarketer
2022,30,F,S,Agent
2022,30,F,S,Online
2023,30,F,S,Telemarketer
2023,30,F,S,Agent
2023,30,F,S,Online
2001,31,M,NS,Telemarketer
2001,31,M,NS,Agent
2001,31,M,NS,Online
2002,31,M,NS,Telemarketer
2002,31,M,NS,Agent
2002,31,M,NS,Online
2003,31,M,NS,Telemarketer
2003,31,M,NS,Agent
2003,31,M,NS,Online
2004,31,M,NS,Telemarketer
2004,31,M,NS,Agent
2004,31,M,NS,Online
2005,31,M,NS,Telemarketer
2005,31,M,NS,Agent
2005,31,M,NS,Online
2006,31,M,NS,Telemarketer
2006,31,M,NS,Agent
2006,31,M,NS,Online
2007,31,M,NS,Telemarketer
2007,31,M,NS,Agent
2007,31,M,NS,Online
2008,31,M,NS,Telemarketer
2008,31,M,NS,Agent
2008,31,M,NS,Online
2009,31,M,NS,Telemarketer
2009,31,M,NS,Agent
2009,31,M,NS,Online
2010,31,M,NS,Telemarketer
2010,31,M,NS,Agent
2010,31,M,NS,Online
2011,31,M,NS,Telemarketer
2011,31,M,NS,Agent
2011,31,M,NS,Online
2012,31,M,NS,Telemarketer
2012,31,M,NS,Agent
2012,31,M,NS,Online
2013,31,M,NS,Telemarketer
2013,31,M,NS,Agent
2013,31,M,NS,Online
2014,31,M,NS,Telemarketer
2014,31,M,NS,Agent
2014,31,M,NS,Online
2015,31,M,NS,Telemarketer
2015,31,M,NS,Agent
2015,31,M,NS,Online
2016,31,M,NS,Telemarketer
2016,31,M,NS,Agent
2016,31,M,NS,Online
2017,31,M,NS,Telemarketer
2017,31,M,NS,Agent
2017,31,M,NS,Online
2018,31,M,NS,Telemarketer
2018,31,M,NS,Agent
2018,31,M,NS,Online
2019,31,M,NS,Telemarketer
2019,31,M,NS,Agent
2019,31,M,NS,Online
2020,31,M,NS,Telemarketer
2020,31,M,NS,Agent
2020,31,M,NS,Online
2021,31,M,NS,Telemarketer
2021,31,M,NS,Agent
2021,31,M,NS,Online
2022,31,M,NS,Telemarketer
2022,31,M,NS,Agent
2022,31,M,NS,Online
2023,31,M,NS,Telemarketer
2023,31,M,NS,Agent
2023,31,M,NS,Online
2001,31,M,S,Telemarketer
2001,31,M,S,Agent
2001,31,M,S,Online
2002,31,M,S,Telemarketer
2002,31,M,S,Agent
2002,31,M,S,Online
2003,31,M,S,Telemarketer
2003,31,M,S,Agent
2003,31,M,S,Online
2004,31,M,S,Telemarketer
2004,31,M,S,Agent
2004,31,M,S,Online
2005,31,M,S,Telemarketer
2005,31,M,S,Agent
2005,31,M,S,Online
2006,31,M,S,Telemarketer
2006,31,M,S,Agent
2006,31,M,S,Online
2007,31,M,S,Telemarketer
2007,31,M,S,Agent
2007,31,M,S,Online
2008,31,M,S,Telemarketer
2008,31,M,S,Agent
2008,31,M,S,Online
2009,31,M,S,Telemarketer
2009,31,M,S,Agent
2009,31,M,S,Online
2010,31,M,S,Telemarketer
2010,31,M,S,Agent
2010,31,M,S,Online
2011,31,M,S,Telemarketer
2011,31,M,S,Agent
2011,31,M,S,Online
2012,31,M,S,Telemarketer
2012,31,M,S,Agent
2012,31,M,S,Online
2013,31,M,S,Telemarketer
2013,31,M,S,Agent
2013,31,M,S,Online
2014,31,M,S,Telemarketer
2014,31,M,S,Agent
2014,31,M,S,Online
2015,31,M,S,Telemarketer
2015,31,M,S,Agent
2015,31,M,S,Online
2016,31,M,S,Telemarketer
2016,31,M,S,Agent
2016,31,M,S,Online
2017,31,M,S,Telemarketer
2017,31,M,S,Agent
2017,31,M,S,Online
2018,31,M,S,Telemarketer
2018,31,M,S,Agent
2018,31,M,S,Online
2019,31,M,S,Telemarketer
2019,31,M,S,Agent
2019,31,M,S,Online
2020,31,M,S,Telemarketer
2020,31,M,S,Agent
2020,31,M,S,Online
2021,31,M,S,Telemarketer
2021,31,M,S,Agent
2021,31,M,S,Online
2022,31,M,S,Telemarketer
2022,31,M,S,Agent
2022,31,M,S,Online
2023,31,M,S,Telemarketer
2023,31,M,S,Agent
2023,31,M,S,Online
2001,31,F,NS,Telemarketer
2001,31,F,NS,Agent
2001,31,F,NS,Online
2002,31,F,NS,Telemarketer
2002,31,F,NS,Agent
2002,31,F,NS,Online
2003,31,F,NS,Telemarketer
2003,31,F,NS,Agent
2003,31,F,NS,Online
2004,31,F,NS,Telemarketer
2004,31,F,NS,Agent
2004,31,F,NS,Online
2005,31,F,NS,Telemarketer
2005,31,F,NS,Agent
2005,31,F,NS,Online
2006,31,F,NS,Telemarketer
2006,31,F,NS,Agent
2006,31,F,NS,Online
2007,31,F,NS,Telemarketer
2007,31,F,NS,Agent
2007,31,F,NS,Online
2008,31,F,NS,Telemarketer
2008,31,F,NS,Agent
2008,31,F,NS,Online
2009,31,F,NS,Telemarketer
2009,31,F,NS,Agent
2009,31,F,NS,Online
2010,31,F,NS,Telemarketer
2010,31,F,NS,Agent
2010,31,F,NS,Online
2011,31,F,NS,Telemarketer
2011,31,F,NS,Agent
2011,31,F,NS,Online
2012,31,F,NS,Telemarketer
2012,31,F,NS,Agent
2012,31,F,NS,Online
2013,31,F,NS,Telemarketer
2013,31,F,NS,Agent
2013,31,F,NS,Online
2014,31,F,NS,Telemarketer
2014,31,F,NS,Agent
2014,31,F,NS,Online
2015,31,F,NS,Telemarketer
2015,31,F,NS,Agent
2015,31,F,NS,Online
2016,31,F,NS,Telemarketer
2016,31,F,NS,Agent
2016,31,F,NS,Online
2017,31,F,NS,Telemarketer
2017,31,F,NS,Agent
2017,31,F,NS,Online
2018,31,F,NS,Telemarketer
2018,31,F,NS,Agent
2018,31,F,NS,Online
2019,31,F,NS,Telemarketer
2019,31,F,NS,Agent
2019,31,F,NS,Online
2020,31,F,NS,Telemarketer
2020,31,F,NS,Agent
2020,31,F,NS,Online
2021,31,F,NS,Telemarketer
2021,31,F,NS,Agent
2021,31,F,NS,Online
2022,31,F,NS,Telemarketer
2022,31,F,NS,Agent
2022,31,F,NS,Online
2023,31,F,NS,Telemarketer
2023,31,F,NS,Agent
2023,31,F,NS,Online
2001,31,F,S,Telemarketer
2001,31,F,S,Agent
2001,31,F,S,Online
2002,31,F,S,Telemarketer
2002,31,F,S,Agent
2002,31,F,S,Online
2003,31,F,S,Telemarketer
2003,31,F,S,Agent
2003,31,F,S,Online
2004,31,F,S,Telemarketer
2004,31,F,S,Agent
2004,31,F,S,Online
2005,31,F,S,Telemarketer
2005,31,F,S,Agent
2005,31,F,S,Online
2006,31,F,S,Telemarketer
2006,31,F,S,Agent
2006,31,F,S,Online
2007,31,F,S,Telemarketer
2007,31,F,S,Agent
2007,31,F,S,Online
2008,31,F,S,Telemarketer
2008,31,F,S,Agent
2008,31,F,S,Online
2009,31,F,S,Telemarketer
2009,31,F,S,Agent
2009,31,F,S,Online
2010,31,F,S,Telemarketer
2010,31,F,S,Agent
2010,31,F,S,Online
2011,31,F,S,Telemarketer
2011,31,F,S,Agent
2011,31,F,S,Online
2012,31,F,S,Telemarketer
2012,31,F,S,Agent
2012,31,F,S,Online
2013,31,F,S,Telemarketer
2013,31,F,S,Agent
2013,31,F,S,Online
2014,31,F,S,Telemarketer
2014,31,F,S,Agent
2014,31,F,S,Online
2015,31,F,S,Telemarketer
2015,31,F,S,Agent
2015,31,F,S,Online
2016,31,F,S,Telemarketer
2016,31,F,S,Agent
2016,31,F,S,Online
2017,31,F,S,Telemarketer
2017,31,F,S,Agent
2017,31,F,S,Online
2018,31,F,S,Telemarketer
2018,31,F,S,Agent
2018,31,F,S,Online
2019,31,F,S,Telemarketer
2019,31,F,S,Agent
2019,31,F,S,Online
2020,31,F,S,Telemarketer
2020,31,F,S,Agent
2020,31,F,S,Online
2021,31,F,S,Telemarketer
2021,31,F,S,Agent
2021,31,F,S,Online
2022,31,F,S,Telemarketer
2022,31,F,S,Agent
2022,31,F,S,Online
2023,31,F,S,Telemarketer
2023,31,F,S,Agent
2023,31,F,S,Online
2001,32,M,NS,Telemarketer
2001,32,M,NS,Agent
2001,32,M,NS,Online
2002,32,M,NS,Telemarketer
2002,32,M,NS,Agent
2002,32,M,NS,Online
2003,32,M,NS,Telemarketer
2003,32,M,NS,Agent
2003,32,M,NS,Online
2004,32,M,NS,Telemarketer
2004,32,M,NS,Agent
2004,32,M,NS,Online
2005,32,M,NS,Telemarketer
2005,32,M,NS,Agent
2005,32,M,NS,Online
2006,32,M,NS,Telemarketer
2006,32,M,NS,Agent
2006,32,M,NS,Online
2007,32,M,NS,Telemarketer
2007,32,M,NS,Agent
2007,32,M,NS,Online
2008,32,M,NS,Telemarketer
2008,32,M,NS,Agent
2008,32,M,NS,Online
2009,32,M,NS,Telemarketer
2009,32,M,NS,Agent
2009,32,M,NS,Online
2010,32,M,NS,Telemarketer
2010,32,M,NS,Agent
2010,32,M,NS,Online
2011,32,M,NS,Telemarketer
2011,32,M,NS,Agent
2011,32,M,NS,Online
2012,32,M,NS,Telemarketer
2012,32,M,NS,Agent
2012,32,M,NS,Online
2013,32,M,NS,Telemarketer
2013,32,M,NS,Agent
2013,32,M,NS,Online
2014,32,M,NS,Telemarketer
2014,32,M,NS,Agent
2014,32,M,NS,Online
2015,32,M,NS,Telemarketer
2015,32,M,NS,Agent
2015,32,M,NS,Online
2016,32,M,NS,Telemarketer
2016,32,M,NS,Agent
2016,32,M,NS,Online
2017,32,M,NS,Telemarketer
2017,32,M,NS,Agent
2017,32,M,NS,Online
2018,32,M,NS,Telemarketer
2018,32,M,NS,Agent
2018,32,M,NS,Online
2019,32,M,NS,Telemarketer
2019,32,M,NS,Agent
2019,32,M,NS,Online
2020,32,M,NS,Telemarketer
2020,32,M,NS,Agent
2020,32,M,NS,Online
2021,32,M,NS,Telemarketer
2021,32,M,NS,Agent
2021,32,M,NS,Online
2022,32,M,NS,Telemarketer
2022,32,M,NS,Agent
2022,32,M,NS,Online
2023,32,M,NS,Telemarketer
2023,32,M,NS,Agent
2023,32,M,NS,Online
2001,32,M,S,Telemarketer
2001,32,M,S,Agent
2001,32,M,S,Online
2002,32,M,S,Telemarketer
2002,32,M,S,Agent
2002,32,M,S,Online
2003,32,M,S,Telemarketer
2003,32,M,S,Agent
2003,32,M,S,Online
2004,32,M,S,Telemarketer
2004,32,M,S,Agent
2004,32,M,S,Online
2005,32,M,S,Telemarketer
2005,32,M,S,Agent
2005,32,M,S,Online
2006,32,M,S,Telemarketer
2006,32,M,S,Agent
2006,32,M,S,Online
2007,32,M,S,Telemarketer
2007,32,M,S,Agent
2007,32,M,S,Online
2008,32,M,S,Telemarketer
2008,32,M,S,Agent
2008,32,M,S,Online
2009,32,M,S,Telemarketer
2009,32,M,S,Agent
2009,32,M,S,Online
2010,32,M,S,Telemarketer
2010,32,M,S,Agent
2010,32,M,S,Online
2011,32,M,S,Telemarketer
2011,32,M,S,Agent
2011,32,M,S,Online
2012,32,M,S,Telemarketer
2012,32,M,S,Agent
2012,32,M,S,Online
2013,32,M,S,Telemarketer
2013,32,M,S,Agent
2013,32,M,S,Online
2014,32,M,S,Telemarketer
2014,32,M,S,Agent
2014,32,M,S,Online
2015,32,M,S,Telemarketer
2015,32,M,S,Agent
2015,32,M,S,Online
2016,32,M,S,Telemarketer
2016,32,M,S,Agent
2016,32,M,S,Online
2017,32,M,S,Telemarketer
2017,32,M,S,Agent
2017,32,M,S,Online
2018,32,M,S,Telemarketer
2018,32,M,S,Agent
2018,32,M,S,Online
2019,32,M,S,Telemarketer
2019,32,M,S,Agent
2019,32,M,S,Online
2020,32,M,S,Telemarketer
2020,32,M,S,Agent
2020,32,M,S,Online
2021,32,M,S,Telemarketer
2021,32,M,S,Agent
2021,32,M,S,Online
2022,32,M,S,Telemarketer
2022,32,M,S,Agent
2022,32,M,S,Online
2023,32,M,S,Telemarketer
2023,32,M,S,Agent
2023,32,M,S,Online
2001,32,F,NS,Telemarketer
2001,32,F,NS,Agent
2001,32,F,NS,Online
2002,32,F,NS,Telemarketer
2002,32,F,NS,Agent
2002,32,F,NS,Online
2003,32,F,NS,Telemarketer
2003,32,F,NS,Agent
2003,32,F,NS,Online
2004,32,F,NS,Telemarketer
2004,32,F,NS,Agent
2004,32,F,NS,Online
2005,32,F,NS,Telemarketer
2005,32,F,NS,Agent
2005,32,F,NS,Online
2006,32,F,NS,Telemarketer
2006,32,F,NS,Agent
2006,32,F,NS,Online
2007,32,F,NS,Telemarketer
2007,32,F,NS,Agent
2007,32,F,NS,Online
2008,32,F,NS,Telemarketer
2008,32,F,NS,Agent
2008,32,F,NS,Online
2009,32,F,NS,Telemarketer
2009,32,F,NS,Agent
2009,32,F,NS,Online
2010,32,F,NS,Telemarketer
2010,32,F,NS,Agent
2010,32,F,NS,Online
2011,32,F,NS,Telemarketer
2011,32,F,NS,Agent
2011,32,F,NS,Online
2012,32,F,NS,Telemarketer
2012,32,F,NS,Agent
2012,32,F,NS,Online
2013,32,F,NS,Telemarketer
2013,32,F,NS,Agent
2013,32,F,NS,Online
2014,32,F,NS,Telemarketer
2014,32,F,NS,Agent
2014,32,F,NS,Online
2015,32,F,NS,Telemarketer
2015,32,F,NS,Agent
2015,32,F,NS,Online
2016,32,F,NS,Telemarketer
2016,32,F,NS,Agent
2016,32,F,NS,Online
2017,32,F,NS,Telemarketer
2017,32,F,NS,Agent
2017,32,F,NS,Online
2018,32,F,NS,Telemarketer
2018,32,F,NS,Agent
2018,32,F,NS,Online
2019,32,F,NS,Telemarketer
2019,32,F,NS,Agent
2019,32,F,NS,Online
2020,32,F,NS,Telemarketer
2020,32,F,NS,Agent
2020,32,F,NS,Online
2021,32,F,NS,Telemarketer
2021,32,F,NS,Agent
2021,32,F,NS,Online
2022,32,F,NS,Telemarketer
2022,32,F,NS,Agent
2022,32,F,NS,Online
2023,32,F,NS,Telemarketer
2023,32,F,NS,Agent
2023,32,F,NS,Online
2001,32,F,S,Telemarketer
2001,32,F,S,Agent
2001,32,F,S,Online
2002,32,F,S,Telemarketer
2002,32,F,S,Agent
2002,32,F,S,Online
2003,32,F,S,Telemarketer
2003,32,F,S,Agent
2003,32,F,S,Online
2004,32,F,S,Telemarketer
2004,32,F,S,Agent
2004,32,F,S,Online
2005,32,F,S,Telemarketer
2005,32,F,S,Agent
2005,32,F,S,Online
2006,32,F,S,Telemarketer
2006,32,F,S,Agent
2006,32,F,S,Online
2007,32,F,S,Telemarketer
2007,32,F,S,Agent
2007,32,F,S,Online
2008,32,F,S,Telemarketer
2008,32,F,S,Agent
2008,32,F,S,Online
2009,32,F,S,Telemarketer
2009,32,F,S,Agent
2009,32,F,S,Online
2010,32,F,S,Telemarketer
2010,32,F,S,Agent
2010,32,F,S,Online
2011,32,F,S,Telemarketer
2011,32,F,S,Agent
2011,32,F,S,Online
2012,32,F,S,Telemarketer
2012,32,F,S,Agent
2012,32,F,S,Online
2013,32,F,S,Telemarketer
2013,32,F,S,Agent
2013,32,F,S,Online
2014,32,F,S,Telemarketer
2014,32,F,S,Agent
2014,32,F,S,Online
2015,32,F,S,Telemarketer
2015,32,F,S,Agent
2015,32,F,S,Online
2016,32,F,S,Telemarketer
2016,32,F,S,Agent
2016,32,F,S,Online
2017,32,F,S,Telemarketer
2017,32,F,S,Agent
2017,32,F,S,Online
2018,32,F,S,Telemarketer
2018,32,F,S,Agent
2018,32,F,S,Online
2019,32,F,S,Telemarketer
2019,32,F,S,Agent
2019,32,F,S,Online
2020,32,F,S,Telemarketer
2020,32,F,S,Agent
2020,32,F,S,Online
2021,32,F,S,Telemarketer
2021,32,F,S,Agent
2021,32,F,S,Online
2022,32,F,S,Telemarketer
2022,32,F,S,Agent
2022,32,F,S,Online
2023,32,F,S,Telemarketer
2023,32,F,S,Agent
2023,32,F,S,Online
2001,33,M,NS,Telemarketer
2001,33,M,NS,Agent
2001,33,M,NS,Online
2002,33,M,NS,Telemarketer
2002,33,M,NS,Agent
2002,33,M,NS,Online
2003,33,M,NS,Telemarketer
2003,33,M,NS,Agent
2003,33,M,NS,Online
2004,33,M,NS,Telemarketer
2004,33,M,NS,Agent
2004,33,M,NS,Online
2005,33,M,NS,Telemarketer
2005,33,M,NS,Agent
2005,33,M,NS,Online
2006,33,M,NS,Telemarketer
2006,33,M,NS,Agent
2006,33,M,NS,Online
2007,33,M,NS,Telemarketer
2007,33,M,NS,Agent
2007,33,M,NS,Online
2008,33,M,NS,Telemarketer
2008,33,M,NS,Agent
2008,33,M,NS,Online
2009,33,M,NS,Telemarketer
2009,33,M,NS,Agent
2009,33,M,NS,Online
2010,33,M,NS,Telemarketer
2010,33,M,NS,Agent
2010,33,M,NS,Online
2011,33,M,NS,Telemarketer
2011,33,M,NS,Agent
2011,33,M,NS,Online
2012,33,M,NS,Telemarketer
2012,33,M,NS,Agent
2012,33,M,NS,Online
