Model Point Number,Policy.type,Issue.year,Issue.age,Sex,Face.amount,Smoker.Status,Underwriting.Class,Distribution.Channel
526,T20,2024,41,F,50000,NS,low risk,Agent
527,T20,2024,42,F,50000,NS,low risk,Agent
528,T20,2024,43,F,50000,NS,low risk,Agent
529,T20,2024,44,F,50000,NS,low risk,Online
530,T20,2024,45,F,50000,NS,low risk,Online
531,T20,2024,46,F,50000,NS,low risk,Online
532,T20,2024,47,F,50000,NS,low risk,Online
533,T20,2024,48,F,50000,NS,low risk,Online
534,T20,2024,49,F,50000,NS,low risk,Online
535,T20,2024,50,F,50000,NS,low risk,Online
536,T20,2024,51,F,50000,NS,low risk,Online
537,T20,2024,52,F,50000,NS,low risk,Online
538,T20,2024,53,F,50000,NS,low risk,Online
539,T20,2024,54,F,50000,NS,low risk,Online
540,T20,2024,55,F,50000,NS,low risk,Online
541,T20,2024,26,F,50000,NS,low risk,Online
542,T20,2024,27,F,50000,NS,low risk,Online
543,T20,2024,28,F,50000,NS,low risk,Online
544,T20,2024,29,F,50000,NS,low risk,Online
545,T20,2024,30,F,50000,NS,low risk,Online
546,T20,2024,31,F,50000,NS,low risk,Online
547,T20,2024,32,F,50000,NS,low risk,Online
548,T20,2024,33,F,50000,NS,low risk,Online
549,T20,2024,34,F,50000,NS,low risk,Online
550,T20,2024,35,F,50000,NS,low risk,Online
551,T20,2024,36,F,50000,NS,low risk,Online
552,T20,2024,37,F,50000,NS,low risk,Online
553,T20,2024,38,F,50000,NS,low risk,Online
554,T20,2024,39,F,50000,NS,low risk,Online
555,T20,2024,40,F,50000,NS,low risk,Online
556,T20,2024,41,F,50000,NS,low risk,Online
557,T20,2024,42,F,50000,NS,low risk,Online
558,T20,2024,43,F,50000,NS,low risk,Online
559,T20,2024,44,F,50000,NS,low risk,Online
560,T20,2024,45,F,50000,NS,low risk,Online
561,T20,2024,46,F,50000,NS,low risk,Online
562,T20,2024,47,F,50000,NS,low risk,Online
563,T20,2024,48,F,50000,NS,low risk,Online
564,T20,2024,49,F,50000,NS,low risk,Online
565,T20,2024,50,F,50000,NS,low risk,Online
566,T20,2024,51,F,50000,NS,low risk,Online
567,T20,2024,52,F,50000,NS,low risk,Online
568,T20,2024,53,F,50000,NS,low risk,Online
569,T20,2024,54,F,50000,NS,low risk,Online
570,T20,2024,55,F,50000,NS,low risk,Online
571,T20,2024,26,F,50000,NS,low risk,Online
572,T20,2024,27,F,50000,NS,low risk,Online
573,T20,2024,28,F,50000,NS,low risk,Online
574,T20,2024,29,F,50000,NS,low risk,Online
575,T20,2024,30,F,50000,NS,low risk,Online
576,T20,2024,31,F,50000,NS,low risk,Online
577,T20,2024,32,F,50000,NS,low risk,Online
578,T20,2024,33,F,50000,NS,low risk,Online
579,T20,2024,34,F,50000,NS,low risk,Online
580,T20,2024,35,F,50000,NS,low risk,Online
581,T20,2024,36,F,50000,NS,low risk,Online
582,T20,2024,37,F,50000,NS,low risk,Online
583,T20,2024,38,F,50000,NS,low risk,Online
584,T20,2024,39,F,50000,NS,low risk,Online
585,T20,2024,40,F,50000,NS,low risk,Online
586,T20,2024,41,F,50000,NS,low risk,Online
587,T20,2024,42,F,50000,NS,low risk,Online
588,T20,2024,43,F,50000,NS,low risk,Online
589,T20,2024,44,F,50000,NS,low risk,Online
590,T20,2024,45,F,50000,NS,low risk,Online
591,T20,2024,46,F,50000,NS,low risk,Online
592,T20,2024,47,F,50000,NS,low risk,Online
593,T20,2024,48,F,50000,NS,low risk,Online
594,T20,2024,49,F,50000,NS,low risk,Online
595,T20,2024,50,F,50000,NS,low risk,Online
596,T20,2024,51,F,50000,NS,low risk,Online
597,T20,2024,52,F,50000,NS,low risk,Online
598,T20,2024,53,F,50000,NS,low risk,Online
599,T20,2024,54,F,50000,NS,low risk,Online
600,T20,2024,55,F,50000,NS,low risk,Online
601,T20,2024,26,F,50000,NS,low risk,Online
602,T20,2024,27,F,50000,NS,low risk,Online
603,T20,2024,28,F,50000,NS,low risk,Online
604,T20,2024,29,F,50000,NS,low risk,Online
605,T20,2024,30,F,50000,NS,low risk,Online
606,T20,2024,31,F,50000,NS,low risk,Online
607,T20,2024,32,F,50000,NS,low risk,Online
608,T20,2024,33,F,50000,NS,low risk,Online
609,T20,2024,34,F,50000,NS,low risk,Online
610,T20,2024,35,F,50000,NS,low risk,Online
611,T20,2024,36,F,50000,NS,low risk,Online
612,T20,2024,37,F,50000,NS,low risk,Online
613,T20,2024,38,F,50000,NS,low risk,Online
614,T20,2024,39,F,50000,NS,low risk,Online
615,T20,2024,40,F,50000,NS,low risk,Online
616,T20,2024,41,F,50000,NS,low risk,Online
617,T20,2024,42,F,50000,NS,low risk,Online
618,T20,2024,43,F,50000,NS,low risk,Online
619,T20,2024,44,F,50000,NS,low risk,Online
620,T20,2024,45,F,50000,NS,low risk,Online
621,T20,2024,46,F,50000,NS,low risk,Online
622,T20,2024,47,F,50000,NS,low risk,Online
623,T20,2024,48,F,50000,NS,low risk,Online
624,T20,2024,49,F,50000,NS,low risk,Online
625,T20,2024,50,F,50000,NS,low risk,Online
626,T20,2024,51,F,50000,NS,low risk,Online
627,T20,2024,52,F,50000,NS,low risk,Online
628,T20,2024,53,F,50000,NS,low risk,Online
629,T20,2024,54,F,50000,NS,low risk,Online
630,T20,2024,55,F,50000,NS,low risk,Online
631,T20,2024,26,F,50000,NS,low risk,Online
632,T20,2024,27,F,50000,NS,low risk,Online
633,T20,2024,28,F,50000,NS,low risk,Online
634,T20,2024,29,F,50000,NS,low risk,Online
635,T20,2024,30,F,50000,NS,low risk,Online
636,T20,2024,31,F,50000,NS,low risk,Online
637,T20,2024,32,F,50000,NS,low risk,Online
638,T20,2024,33,F,50000,NS,low risk,Online
639,T20,2024,34,F,50000,NS,low risk,Online
640,T20,2024,35,F,50000,NS,low risk,Online
641,T20,2024,36,F,50000,NS,low risk,Online
642,T20,2024,37,F,50000,NS,low risk,Online
643,T20,2024,38,F,50000,NS,low risk,Online
644,T20,2024,39,F,50000,NS,low risk,Online
645,T20,2024,40,F,50000,NS,low risk,Online
646,T20,2024,41,F,50000,NS,low risk,Online
647,T20,2024,42,F,50000,NS,low risk,Online
648,T20,2024,43,F,50000,NS,low risk,Online
649,T20,2024,44,F,50000,NS,low risk,Online
650,T20,2024,45,F,50000,NS,low risk,Online
651,T20,2024,46,F,50000,NS,low risk,Online
652,T20,2024,47,F,50000,NS,low risk,Online
653,T20,2024,48,F,50000,NS,low risk,Online
654,T20,2024,49,F,50000,NS,low risk,Online
655,T20,2024,50,F,50000,NS,low risk,Online
656,T20,2024,51,F,50000,NS,low risk,Online
657,T20,2024,52,F,50000,NS,low risk,Online
658,T20,2024,53,F,50000,NS,low risk,Online
659,T20,2024,54,F,50000,NS,low risk,Online
660,T20,2024,55,F,50000,NS,low risk,Online
661,T20,2024,26,F,50000,NS,low risk,Online
662,T20,2024,27,F,50000,NS,low risk,Online
663,T20,2024,28,F,50000,NS,low risk,Online
664,T20,2024,29,F,50000,NS,low risk,Online
665,T20,2024,30,F,50000,NS,low risk,Online
666,T20,2024,31,F,50000,NS,low risk,Online
667,T20,2024,32,F,50000,NS,low risk,Online
668,T20,2024,33,F,50000,NS,low risk,Online
669,T20,2024,34,F,50000,NS,low risk,Online
670,T20,2024,35,F,50000,NS,low risk,Online
671,T20,2024,36,F,50000,NS,low risk,Online
672,T20,2024,37,F,50000,NS,low risk,Online
673,T20,2024,38,F,50000,NS,low risk,Online
674,T20,2024,39,F,50000,NS,low risk,Online
675,T20,2024,40,F,50000,NS,low risk,Online
676,T20,2024,41,F,50000,NS,low risk,Online
677,T20,2024,42,F,50000,NS,low risk,Online
678,T20,2024,43,F,50000,NS,low risk,Online
679,T20,2024,44,F,50000,NS,low risk,Online
680,T20,2024,45,F,50000,NS,low risk,Online
681,T20,2024,46,F,50000,NS,low risk,Online
682,T20,2024,47,F,50000,NS,low risk,Online
683,T20,2024,48,F,50000,NS,low risk,Online
684,T20,2024,49,F,50000,NS,low risk,Online
685,T20,2024,50,F,50000,NS,low risk,Online
686,T20,2024,51,F,50000,NS,low risk,Online
687,T20,2024,52,F,50000,NS,low risk,Online
688,T20,2024,53,F,50000,NS,low risk,Online
689,T20,2024,54,F,50000,NS,low risk,Online
690,T20,2024,55,F,50000,NS,low risk,Online
691,T20,2024,26,F,50000,NS,low risk,Online
692,T20,2024,27,F,50000,NS,low risk,Online
693,T20,2024,28,F,50000,NS,low risk,Online
694,T20,2024,29,F,50000,NS,low risk,Online
695,T20,2024,30,F,50000,NS,low risk,Online
696,T20,2024,31,F,50000,NS,low risk,Online
697,T20,2024,32,F,50000,NS,low risk,Online
698,T20,2024,33,F,50000,NS,low risk,Online
699,T20,2024,34,F,50000,NS,low risk,Online
700,T20,2024,35,F,50000,NS,low risk,Online
701,T20,2024,36,F,50000,NS,low risk,Online
702,T20,2024,37,F,50000,NS,low risk,Online
703,T20,2024,38,F,50000,NS,low risk,Online
704,T20,2024,39,F,50000,NS,low risk,Online
705,T20,2024,40,F,50000,NS,low risk,Online
706,T20,2024,41,F,50000,NS,low risk,Online
707,T20,2024,42,F,50000,NS,low risk,Online
708,T20,2024,43,F,50000,NS,low risk,Online
709,T20,2024,44,F,50000,NS,low risk,Online
710,T20,2024,45,F,50000,NS,low risk,Online
711,T20,2024,46,F,50000,NS,low risk,Online
712,T20,2024,47,F,50000,NS,low risk,Online
713,T20,2024,48,F,50000,NS,low risk,Online
714,T20,2024,49,F,50000,NS,low risk,Online
715,T20,2024,50,F,50000,NS,low risk,Online
716,T20,2024,51,F,50000,NS,low risk,Online
717,T20,2024,52,F,50000,NS,low risk,Online
718,T20,2024,53,F,50000,NS,low risk,Online
719,T20,2024,54,F,50000,NS,low risk,Online
720,T20,2024,55,F,50000,NS,low risk,Online
721,T20,2024,26,F,50000,NS,low risk,Online
722,T20,2024,27,F,50000,NS,low risk,Online
723,T20,2024,28,F,50000,NS,low risk,Online
724,T20,2024,29,F,50000,NS,low risk,Online
725,T20,2024,30,F,50000,NS,low risk,Online
726,T20,2024,31,F,50000,NS,low risk,Online
727,T20,2024,32,F,50000,NS,low risk,Online
728,T20,2024,33,F,50000,NS,low risk,Online
729,T20,2024,34,F,50000,NS,low risk,Online
730,T20,2024,35,F,50000,NS,low risk,Online
731,T20,2024,36,F,50000,NS,low risk,Online
732,T20,2024,37,F,50000,NS,low risk,Online
733,T20,2024,38,F,50000,NS,low risk,Online
734,T20,2024,39,F,50000,NS,low risk,Online
735,T20,2024,40,F,50000,NS,low risk,Online
736,T20,2024,41,F,50000,NS,low risk,Online
737,T20,2024,42,F,50000,NS,low risk,Online
738,T20,2024,43,F,50000,NS,low risk,Online
739,T20,2024,44,F,50000,NS,low risk,Online
740,T20,2024,45,F,50000,NS,low risk,Online
741,T20,2024,46,F,50000,NS,low risk,Online
742,T20,2024,47,F,50000,NS,low risk,Online
743,T20,2024,48,F,50000,NS,low risk,Online
744,T20,2024,49,F,50000,NS,low risk,Online
745,T20,2024,50,F,50000,NS,low risk,Online
746,T20,2024,51,F,50000,NS,low risk,Online
747,T20,2024,52,F,50000,NS,low risk,Online
748,T20,2024,53,F,50000,NS,low risk,Online
749,T20,2024,54,F,50000,NS,low risk,Online
750,T20,2024,55,F,50000,NS,low risk,Online
751,T20,2024,26,F,50000,NS,low risk,Online
752,T20,2024,27,F,50000,NS,low risk,Online
753,T20,2024,28,F,50000,NS,low risk,Online
754,T20,2024,29,F,50000,NS,low risk,Online
755,T20,2024,30,F,50000,NS,low risk,Online
756,T20,2024,31,F,50000,NS,low risk,Online
757,T20,2024,32,F,50000,NS,low risk,Online
758,T20,2024,33,F,50000,NS,low risk,Online
759,T20,2024,34,F,50000,NS,low risk,Online
760,T20,2024,35,F,50000,NS,low risk,Online
761,T20,2024,36,F,50000,NS,low risk,Online
762,T20,2024,37,F,50000,NS,low risk,Online
763,T20,2024,38,F,50000,NS,low risk,Online
764,T20,2024,39,F,50000,NS,low risk,Online
765,T20,2024,40,F,50000,NS,low risk,Online
766,T20,2024,41,F,50000,NS,low risk,Telemarketer
767,T20,2024,42,F,50000,NS,low risk,Telemarketer
768,T20,2024,43,F,50000,NS,low risk,Telemarketer
769,T20,2024,44,F,50000,NS,low risk,Telemarketer
770,T20,2024,45,F,50000,NS,low risk,Telemarketer
771,T20,2024,46,F,50000,NS,low risk,Telemarketer
772,T20,2024,47,F,50000,NS,low risk,Telemarketer
773,T20,2024,48,F,50000,NS,low risk,Telemarketer
774,T20,2024,49,F,50000,NS,low risk,Telemarketer
775,T20,2024,50,F,50000,NS,low risk,Telemarketer
776,T20,2024,51,F,50000,NS,low risk,Telemarketer
777,T20,2024,52,F,50000,NS,low risk,Telemarketer
778,T20,2024,53,F,50000,NS,low risk,Telemarketer
779,T20,2024,54,F,50000,NS,low risk,Telemarketer
780,T20,2024,55,F,50000,NS,low risk,Telemarketer
781,T20,2024,26,F,50000,NS,low risk,Telemarketer
782,T20,2024,27,F,50000,NS,low risk,Telemarketer
783,T20,2024,28,F,50000,NS,low risk,Telemarketer
784,T20,2024,29,F,50000,NS,low risk,Telemarketer
785,T20,2024,30,F,50000,NS,low risk,Telemarketer
786,T20,2024,31,F,50000,NS,low risk,Telemarketer
787,T20,2024,32,F,50000,NS,low risk,Telemarketer
788,T20,2024,33,F,50000,NS,low risk,Telemarketer
789,T20,2024,34,F,50000,NS,low risk,Telemarketer
790,T20,2024,35,F,50000,NS,low risk,Telemarketer
791,T20,2024,36,F,50000,NS,low risk,Telemarketer
792,T20,2024,37,F,50000,NS,low risk,Telemarketer
793,T20,2024,38,F,50000,NS,low risk,Telemarketer
794,T20,2024,39,F,50000,NS,low risk,Telemarketer
795,T20,2024,40,F,50000,NS,low risk,Telemarketer
796,T20,2024,41,F,50000,NS,low risk,Telemarketer
797,T20,2024,42,F,50000,NS,low risk,Telemarketer
798,T20,2024,43,F,50000,NS,low risk,Telemarketer
799,T20,2024,44,F,50000,NS,low risk,Telemarketer
800,T20,2024,45,F,50000,NS,low risk,Telemarketer
801,T20,2024,46,F,50000,NS,low risk,Telemarketer
802,T20,2024,47,F,50000,NS,low risk,Telemarketer
803,T20,2024,48,F,50000,NS,low risk,Telemarketer
804,T20,2024,49,F,50000,NS,low risk,Telemarketer
805,T20,2024,50,F,50000,NS,low risk,Telemarketer
806,T20,2024,51,F,50000,NS,low risk,Telemarketer
807,T20,2024,52,F,50000,NS,low risk,Telemarketer
808,T20,2024,53,F,50000,NS,low risk,Telemarketer
809,T20,2024,54,F,50000,NS,low risk,Telemarketer
810,T20,2024,55,F,50000,NS,low risk,Telemarketer
811,T20,2024,26,F,50000,NS,low risk,Telemarketer
812,T20,2024,27,F,50000,NS,low risk,Telemarketer
813,T20,2024,28,F,50000,NS,low risk,Telemarketer
814,T20,2024,29,F,50000,NS,low risk,Telemarketer
815,T20,2024,30,F,50000,NS,low risk,Telemarketer
816,T20,2024,31,F,50000,NS,low risk,Telemarketer
817,T20,2024,32,F,50000,NS,low risk,Telemarketer
818,T20,2024,33,F,50000,NS,low risk,Telemarketer
819,T20,2024,34,F,50000,NS,low risk,Telemarketer
820,T20,2024,35,F,50000,NS,low risk,Telemarketer
821,T20,2024,36,F,50000,NS,low risk,Telemarketer
822,T20,2024,37,F,50000,NS,low risk,Telemarketer
823,T20,2024,38,F,50000,NS,low risk,Telemarketer
824,T20,2024,39,F,50000,NS,low risk,Telemarketer
825,T20,2024,40,F,50000,NS,low risk,Telemarketer
826,T20,2024,41,F,50000,NS,low risk,Telemarketer
827,T20,2024,42,F,50000,NS,low risk,Telemarketer
828,T20,2024,43,F,50000,NS,low risk,Telemarketer
829,T20,2024,44,F,50000,NS,low risk,Telemarketer
830,T20,2024,45,F,50000,NS,low risk,Telemarketer
831,T20,2024,46,F,50000,NS,low risk,Telemarketer
832,T20,2024,47,F,50000,NS,low risk,Telemarketer
833,T20,2024,48,F,50000,NS,low risk,Telemarketer
834,T20,2024,49,F,50000,NS,low risk,Telemarketer
835,T20,2024,50,F,50000,NS,low risk,Telemarketer
836,T20,2024,51,F,50000,NS,low risk,Telemarketer
837,T20,2024,52,F,50000,NS,low risk,Telemarketer
838,T20,2024,53,F,50000,NS,low risk,Telemarketer
839,T20,2024,54,F,50000,NS,low risk,Telemarketer
840,T20,2024,55,F,50000,NS,low risk,Telemarketer
841,T20,2024,26,F,50000,NS,low risk,Telemarketer
842,T20,2024,27,F,50000,NS,low risk,Telemarketer
843,T20,2024,28,F,50000,NS,low risk,Telemarketer
844,T20,2024,29,F,50000,NS,low risk,Telemarketer
845,T20,2024,30,F,50000,NS,low risk,Telemarketer
846,T20,2024,31,F,50000,NS,low risk,Telemarketer
847,T20,2024,32,F,50000,NS,low risk,Telemarketer
848,T20,2024,33,F,50000,NS,low risk,Telemarketer
849,T20,2024,34,F,50000,NS,low risk,Telemarketer
850,T20,2024,35,F,50000,NS,low risk,Telemarketer
851,T20,2024,36,F,50000,NS,low risk,Telemarketer
852,T20,2024,37,F,50000,NS,low risk,Telemarketer
853,T20,2024,38,F,50000,NS,low risk,Telemarketer
854,T20,2024,39,F,50000,NS,low risk,Telemarketer
855,T20,2024,40,F,50000,NS,low risk,Telemarketer
856,T20,2024,41,F,50000,NS,low risk,Telemarketer
857,T20,2024,42,F,50000,NS,low risk,Telemarketer
858,T20,2024,43,F,50000,NS,low risk,Telemarketer
859,T20,2024,44,F,50000,NS,low risk,Telemarketer
860,T20,2024,45,F,50000,NS,low risk,Telemarketer
861,T20,2024,46,F,50000,NS,low risk,Telemarketer
862,T20,2024,47,F,50000,NS,low risk,Telemarketer
863,T20,2024,48,F,50000,NS,low risk,Telemarketer
864,T20,2024,49,F,50000,NS,low risk,Telemarketer
865,T20,2024,50,F,50000,NS,low risk,Telemarketer
866,T20,2024,51,F,50000,NS,low risk,Telemarketer
867,T20,2024,52,F,50000,NS,low risk,Telemarketer
868,T20,2024,53,F,50000,NS,low risk,Telemarketer
869,T20,2024,54,F,50000,NS,low risk,Telemarketer
870,T20,2024,55,F,50000,NS,low risk,Telemarketer
871,T20,2024,26,F,50000,NS,low risk,Telemarketer
872,T20,2024,27,F,50000,NS,low risk,Telemarketer
873,T20,2024,28,F,50000,NS,low risk,Telemarketer
874,T20,2024,29,F,50000,NS,low risk,Telemarketer
875,T20,2024,30,F,50000,NS,low risk,Telemarketer
876,T20,2024,31,F,50000,NS,low risk,Telemarketer
877,T20,2024,32,F,50000,NS,low risk,Telemarketer
878,T20,2024,33,F,50000,NS,low risk,Telemarketer
879,T20,2024,34,F,50000,NS,low risk,Telemarketer
880,T20,2024,35,F,50000,NS,low risk,Telemarketer
881,T20,2024,36,F,50000,NS,low risk,Telemarketer
882,T20,2024,37,F,50000,NS,low risk,Telemarketer
883,T20,2024,38,F,50000,NS,low risk,Telemarketer
884,T20,2024,39,F,50000,NS,low risk,Telemarketer
885,T20,2024,40,F,50000,NS,low risk,Telemarketer
886,T20,2024,41,F,50000,NS,low risk,Telemarketer
887,T20,2024,42,F,50000,NS,low risk,Telemarketer
888,T20,2024,43,F,50000,NS,low risk,Telemarketer
889,T20,2024,44,F,50000,NS,low risk,Telemarketer
890,T20,2024,45,F,50000,NS,low risk,Telemarketer
891,T20,2024,46,F,50000,NS,low risk,Telemarketer
892,T20,2024,47,F,50000,NS,low risk,Telemarketer
893,T20,2024,48,F,50000,NS,low risk,Telemarketer
894,T20,2024,49,F,50000,NS,low risk,Telemarketer
895,T20,2024,50,F,50000,NS,low risk,Telemarketer
896,T20,2024,51,F,50000,NS,low risk,Telemarketer
897,T20,2024,52,F,50000,NS,low risk,Telemarketer
898,T20,2024,53,F,50000,NS,low risk,Telemarketer
899,T20,2024,54,F,50000,NS,low risk,Telemarketer
900,T20,2024,55,F,50000,NS,low risk,Telemarketer
901,T20,2024,26,F,50000,NS,low risk,Telemarketer
902,T20,2024,27,F,50000,NS,low risk,Telemarketer
903,T20,2024,28,F,50000,NS,low risk,Telemarketer
904,T20,2024,29,F,50000,NS,low risk,Telemarketer
905,T20,2024,30,F,50000,NS,low risk,Telemarketer
906,T20,2024,31,F,50000,NS,low risk,Telemarketer
907,T20,2024,32,F,50000,NS,low risk,Telemarketer
908,T20,2024,33,F,50000,NS,low risk,Telemarketer
909,T20,2024,34,F,50000,NS,low risk,Telemarketer
910,T20,2024,35,F,50000,NS,low risk,Telemarketer
911,T20,2024,36,F,50000,NS,low risk,Telemarketer
912,T20,2024,37,F,50000,NS,low risk,Telemarketer
913,T20,2024,38,F,50000,NS,low risk,Telemarketer
914,T20,2024,39,F,50000,NS,low risk,Telemarketer
915,T20,2024,40,F,50000,NS,low risk,Telemarketer
916,T20,2024,41,F,50000,NS,low risk,Telemarketer
917,T20,2024,42,F,50000,NS,low risk,Telemarketer
918,T20,2024,43,F,50000,NS,low risk,Telemarketer
919,T20,2024,44,F,50000,NS,low risk,Telemarketer
920,T20,2024,45,F,50000,NS,low risk,Telemarketer
921,T20,2024,46,F,50000,NS,low risk,Telemarketer
922,T20,2024,47,F,50000,NS,low risk,Telemarketer
923,T20,2024,48,F,50000,NS,low risk,Telemarketer
924,T20,2024,49,F,50000,NS,low risk,Telemarketer
925,T20,2024,50,F,50000,NS,low risk,Telemarketer
926,T20,2024,51,F,50000,NS,low risk,Telemarketer
927,T20,2024,52,F,50000,NS,low risk,Telemarketer
928,T20,2024,53,F,50000,NS,low risk,Telemarketer
929,T20,2024,54,F,50000,NS,low risk,Telemarketer
930,T20,2024,55,F,50000,NS,low risk,Telemarketer
931,T20,2024,26,F,50000,NS,low risk,Telemarketer
932,T20,2024,27,F,50000,NS,low risk,Telemarketer
933,T20,2024,28,F,50000,NS,low risk,Telemarketer
934,T20,2024,29,F,50000,NS,low risk,Telemarketer
935,T20,2024,30,F,50000,NS,low risk,Telemarketer
936,T20,2024,31,F,50000,NS,low risk,Telemarketer
937,T20,2024,32,F,50000,NS,low risk,Telemarketer
938,T20,2024,33,F,50000,NS,low risk,Telemarketer
939,T20,2024,34,F,50000,NS,low risk,Telemarketer
940,T20,2024,35,F,50000,NS,low risk,Telemarketer
941,T20,2024,36,F,50000,NS,low risk,Telemarketer
942,T20,2024,37,F,50000,NS,low risk,Telemarketer
943,T20,2024,38,F,50000,NS,low risk,Telemarketer
944,T20,2024,39,F,50000,NS,low risk,Telemarketer
945,T20,2024,40,F,50000,NS,low risk,Telemarketer
946,T20,2024,41,F,50000,NS,low risk,Telemarketer
947,T20,2024,42,F,50000,NS,low risk,Telemarketer
948,T20,2024,43,F,50000,NS,low risk,Telemarketer
949,T20,2024,44,F,50000,NS,low risk,Telemarketer
950,T20,2024,45,F,50000,NS,low risk,Telemarketer
951,T20,2024,46,F,50000,NS,low risk,Telemarketer
952,T20,2024,47,F,50000,NS,low risk,Telemarketer
953,T20,2024,48,F,50000,NS,low risk,Telemarketer
954,T20,2024,49,F,50000,NS,low risk,Telemarketer
955,T20,2024,50,F,50000,NS,low risk,Telemarketer
956,T20,2024,51,F,50000,NS,low risk,Telemarketer
957,T20,2024,52,F,50000,NS,low risk,Telemarketer
958,T20,2024,53,F,50000,NS,low risk,Telemarketer
959,T20,2024,54,F,50000,NS,low risk,Telemarketer
960,T20,2024,55,F,50000,NS,low risk,Telemarketer
961,T20,2024,26,F,50000,NS,low risk,Telemarketer
962,T20,2024,27,F,50000,NS,low risk,Telemarketer
963,T20,2024,28,F,50000,NS,low risk,Telemarketer
964,T20,2024,29,F,50000,NS,low risk,Telemarketer
965,T20,2024,30,F,50000,NS,low risk,Telemarketer
966,T20,2024,31,F,50000,NS,low risk,Telemarketer
967,T20,2024,32,F,50000,NS,low risk,Telemarketer
968,T20,2024,33,F,50000,NS,low risk,Telemarketer
969,T20,2024,34,F,50000,NS,low risk,Telemarketer
970,T20,2024,35,F,50000,NS,low risk,Telemarketer
971,T20,2024,36,F,50000,NS,low risk,Telemarketer
972,T20,2024,37,F,50000,NS,low risk,Telemarketer
973,T20,2024,38,F,50000,NS,low risk,Telemarketer
974,T20,2024,39,F,50000,NS,low risk,Telemarketer
975,T20,2024,40,F,50000,NS,low risk,Telemarketer
976,T20,2024,41,F,50000,NS,low risk,Telemarketer
977,T20,2024,42,F,50000,NS,low risk,Telemarketer
978,T20,2024,43,F,50000,NS,low risk,Telemarketer
979,T20,2024,44,F,50000,NS,low risk,Telemarketer
